Timestamp;Power_W
13:37:51;0,0
13:37:52;2,3
13:37:53;0,0
13:37:54;0,0
13:37:55;0,0
13:37:56;0,0
13:37:57;0,0
13:37:58;0,0
13:37:59;0,0
13:38:00;0,0
13:38:02;0,0
13:38:03;0,0
13:38:04;0,0
13:38:05;0,0
13:38:06;0,0
13:38:07;0,0
13:38:08;0,0
13:38:09;0,0
13:38:10;0,0
13:38:11;0,0
13:38:12;0,0
13:38:13;0,0
13:38:14;0,0
13:38:16;1,1
13:38:17;1,3
13:38:18;1,4
13:38:19;1,4
13:38:20;1,4
13:38:21;1,5
13:38:22;1,5
13:38:23;1,5
13:38:24;1,6
13:38:25;1,6
13:38:26;1,6
13:38:27;1,6
13:38:28;1,7
13:38:29;1,7
13:38:31;1,8
13:38:32;1,9
13:38:33;1,9
13:38:34;2,0
13:38:35;1,9
13:38:36;2,0
13:38:37;2,0
13:38:38;2,2
13:38:39;2,1
13:38:40;2,2
13:38:41;2,3
13:38:42;2,2
13:38:43;2,3
13:38:45;2,3
13:38:46;2,3
13:38:47;2,4
13:38:48;2,4
13:38:49;2,5
13:38:50;2,5
13:38:51;2,6
13:38:52;2,5
13:38:53;2,7
13:38:54;2,7
13:38:55;2,8
13:38:56;2,7
13:38:58;2,8
13:38:59;2,9
13:39:00;2,8
13:39:01;3,0
13:39:02;2,9
13:39:03;3,0
13:39:04;3,0
13:39:05;3,1
13:39:06;3,1
13:39:07;3,2
13:39:08;3,1
13:39:10;3,3
13:39:11;3,4
13:39:12;3,4
13:39:13;3,4
13:39:14;3,5
13:39:15;3,6
13:39:16;3,6
13:39:17;3,6
13:39:18;3,6
13:39:19;3,7
13:39:20;3,7
13:39:21;3,8
13:39:22;3,8
13:39:23;3,8
13:39:24;3,9
13:39:26;4,0
13:39:27;4,1
13:39:28;4,0
13:39:29;4,1
13:39:30;4,2
13:39:31;4,2
13:39:32;4,2
13:39:33;4,3
13:39:34;4,3
13:39:35;4,4
13:39:36;4,5
13:39:37;4,5
13:39:39;4,5
13:39:40;4,6
13:39:41;4,6
13:39:42;4,7
13:39:43;4,7
13:39:44;4,7
13:39:45;4,6
13:39:46;4,7
13:39:47;4,8
13:39:48;4,8
13:39:49;4,9
13:39:50;4,9
13:39:51;4,9
13:39:52;5,0
13:39:53;5,0
13:39:55;5,1
13:39:56;5,1
13:39:57;5,2
13:39:58;5,2
13:39:59;5,3
13:40:00;5,4
13:40:01;5,4
13:40:02;5,4
13:40:03;5,6
13:40:04;5,5
13:40:05;5,5
13:40:06;5,6
13:40:08;5,7
13:40:09;5,7
13:40:10;5,8
13:40:11;5,9
13:40:12;5,9
13:40:13;5,9
13:40:14;6,0
13:40:15;6,1
13:40:16;6,1
13:40:17;6,1
13:40:18;6,1
13:40:19;6,1
13:40:20;6,1
13:40:22;6,1
13:40:23;6,1
13:40:24;6,0
13:40:25;6,1
13:40:26;6,1
13:40:27;6,2
13:40:28;6,1
13:40:29;6,2
13:40:30;6,1
13:40:31;6,1
13:40:32;6,2
13:40:33;6,1
13:40:34;6,1
13:40:36;6,1
13:40:37;6,2
13:40:38;6,1
13:40:39;6,2
13:40:40;6,2
13:40:41;6,1
13:40:42;6,1
13:40:43;6,1
13:40:44;6,2
13:40:45;6,1
13:40:46;6,1
13:40:47;6,1
13:40:48;6,1
13:40:49;6,2
13:40:51;6,1
13:40:52;6,2
13:40:53;6,1
13:40:54;6,2
13:40:55;6,1
13:40:56;6,2
13:40:57;6,1
13:40:58;6,3
13:40:59;6,2
13:41:00;6,1
13:41:01;6,1
13:41:02;6,2
13:41:03;6,2
13:41:05;6,2
13:41:06;6,2
13:41:07;6,2
13:41:08;6,2
13:41:09;6,2
13:41:10;6,1
13:41:11;6,2
13:41:12;6,2
13:41:13;6,2
13:41:14;6,2
13:41:15;6,1
13:41:16;6,2
13:41:17;6,2
13:41:19;6,2
13:41:20;6,2
13:41:21;6,1
13:41:22;6,2
13:41:23;6,2
13:41:24;6,2
13:41:25;6,1
13:41:26;6,1
13:41:27;6,2
13:41:28;6,2
13:41:29;6,1
13:41:30;6,2
13:41:31;6,1
13:41:32;6,2
13:41:34;6,2
13:41:35;6,2
13:41:36;6,2
13:41:37;6,2
13:41:38;6,2
13:41:39;6,1
13:41:40;6,3
13:41:41;6,2
13:41:42;6,2
13:41:43;6,2
13:41:44;6,3
13:41:45;6,1
13:41:46;6,2
13:41:48;6,2
13:41:49;6,2
13:41:50;6,2
13:41:51;6,2
13:41:52;6,3
13:41:53;6,2
13:41:54;6,2
13:41:55;6,3
13:41:56;6,2
13:41:57;6,2
13:41:58;6,3
13:41:59;6,1
13:42:00;6,2
13:42:02;6,2
13:42:03;6,1
13:42:04;6,1
13:42:05;6,3
13:42:06;6,2
13:42:07;6,2
13:42:08;6,2
13:42:09;6,2
13:42:10;6,2
13:42:11;6,2
13:42:12;6,2
13:42:13;6,2
13:42:14;6,1
13:42:16;6,1
13:42:17;6,2
13:42:18;6,1
13:42:19;6,3
13:42:20;6,2
13:42:21;6,2
13:42:22;6,2
13:42:23;6,1
13:42:24;6,2
13:42:25;6,2
13:42:26;6,2
13:42:27;6,3
13:42:28;6,3
13:42:29;6,2
13:42:31;6,2
13:42:32;6,2
13:42:33;6,2
13:42:34;6,2
13:42:35;6,2
13:42:36;6,3
13:42:37;6,3
13:42:38;6,2
13:42:39;6,2
13:42:40;6,2
13:42:41;6,2
13:42:43;6,3
13:42:44;6,3
13:42:45;6,2
13:42:46;6,2
13:42:47;6,2
13:42:48;6,3
13:42:49;6,3
13:42:50;6,2
13:42:51;6,2
13:42:52;6,3
13:42:53;6,3
