Timestamp;Power_W
15:11:19;0,0
15:11:20;2,8
15:11:21;0,0
15:11:23;0,0
15:11:24;0,0
15:11:25;0,0
15:11:26;0,0
15:11:27;0,0
15:11:28;0,0
15:11:29;0,0
15:11:30;0,0
15:11:31;0,0
15:11:32;0,0
15:11:33;0,0
15:11:35;0,0
15:11:36;0,0
15:11:37;0,0
15:11:38;0,0
15:11:39;0,0
15:11:40;0,0
15:11:41;0,0
15:11:42;0,0
15:11:43;1,1
15:11:44;1,4
15:11:45;1,3
15:11:46;1,3
15:11:47;1,3
15:11:49;1,3
15:11:50;1,5
15:11:51;1,5
15:11:52;1,5
15:11:53;1,5
15:11:54;1,6
15:11:55;1,7
15:11:56;1,7
15:11:57;1,8
15:11:58;1,9
15:11:59;1,9
15:12:00;2,0
15:12:02;2,0
15:12:03;1,9
15:12:04;2,0
15:12:05;2,0
15:12:06;2,1
15:12:07;2,2
15:12:08;2,2
15:12:09;2,3
15:12:10;2,3
15:12:11;2,4
15:12:12;2,4
15:12:14;2,5
15:12:15;2,4
15:12:16;2,5
15:12:17;2,6
15:12:18;2,6
15:12:19;2,6
15:12:20;2,7
15:12:21;2,8
15:12:22;2,8
15:12:23;2,8
15:12:24;2,8
15:12:25;3,0
15:12:26;3,0
15:12:28;3,0
15:12:29;3,0
15:12:30;3,1
15:12:31;3,2
15:12:32;3,2
15:12:33;3,2
15:12:34;3,3
15:12:35;3,3
15:12:36;3,3
15:12:37;3,4
15:12:39;3,5
15:12:40;3,5
15:12:41;3,5
15:12:42;3,6
15:12:43;3,6
15:12:44;3,7
15:12:45;3,8
15:12:46;3,8
15:12:47;3,8
15:12:48;3,8
15:12:49;3,9
15:12:50;4,0
15:12:52;4,0
15:12:53;4,0
15:12:54;4,1
15:12:55;4,2
15:12:56;4,2
15:12:57;4,2
15:12:58;4,4
15:12:59;4,3
15:13:00;4,4
15:13:01;4,5
15:13:02;4,5
15:13:03;4,5
15:13:05;4,6
15:13:06;4,7
15:13:07;4,7
15:13:08;4,8
15:13:09;4,8
15:13:10;4,8
15:13:11;4,8
15:13:12;4,8
15:13:13;4,9
15:13:14;4,9
15:13:15;4,9
15:13:16;5,0
15:13:18;5,1
15:13:19;5,1
15:13:20;5,2
15:13:21;5,2
15:13:22;5,2
15:13:23;5,3
15:13:24;5,3
15:13:25;5,4
15:13:26;5,4
15:13:27;5,5
15:13:28;5,6
15:13:30;5,5
15:13:31;5,6
15:13:32;5,7
15:13:33;5,7
15:13:34;5,8
15:13:35;5,9
15:13:36;5,8
15:13:37;5,9
15:13:38;6,0
15:13:39;6,0
15:13:40;6,1
15:13:41;6,1
15:13:43;6,1
15:13:44;6,1
15:13:45;6,2
15:13:46;6,3
15:13:47;6,2
15:13:48;6,3
15:13:49;6,3
15:13:50;6,3
15:13:51;6,2
15:13:52;6,3
15:13:53;6,3
15:13:54;6,3
15:13:55;6,3
15:13:57;6,3
15:13:58;6,3
15:13:59;6,3
15:14:00;6,3
15:14:01;6,3
15:14:02;6,3
15:14:03;6,3
15:14:04;6,3
15:14:05;6,3
15:14:06;6,3
15:14:08;6,3
15:14:09;6,3
15:14:10;6,3
15:14:11;6,3
15:14:12;6,3
15:14:13;6,3
15:14:14;6,3
15:14:15;6,3
15:14:16;6,3
15:14:17;6,3
15:14:18;6,4
15:14:19;6,4
15:14:20;6,3
15:14:22;6,3
15:14:23;6,3
15:14:24;6,3
15:14:25;6,3
15:14:26;6,3
15:14:27;6,4
15:14:28;6,3
15:14:29;6,3
15:14:30;6,3
15:14:31;6,4
15:14:32;6,3
15:14:33;6,3
15:14:35;6,3
15:14:36;6,3
15:14:37;6,4
15:14:38;6,3
15:14:39;6,3
15:14:40;6,3
15:14:41;6,3
15:14:42;6,3
15:14:43;6,2
15:14:44;6,3
15:14:45;6,4
15:14:46;6,3
15:14:47;6,3
15:14:48;6,3
15:14:50;6,3
15:14:51;6,3
15:14:52;6,3
15:14:53;6,3
15:14:54;6,2
15:14:55;6,3
15:14:56;6,3
15:14:57;6,3
15:14:58;6,3
15:14:59;6,3
15:15:00;6,3
15:15:02;6,3
15:15:03;6,2
15:15:04;6,3
15:15:05;6,2
15:15:06;6,3
15:15:07;6,3
15:15:08;6,2
15:15:09;6,3
15:15:10;6,2
15:15:11;6,3
15:15:12;6,3
15:15:13;6,2
15:15:14;6,3
15:15:16;6,3
15:15:17;6,3
15:15:18;6,3
15:15:19;6,2
15:15:20;6,3
15:15:21;6,3
15:15:22;6,3
15:15:23;6,3
15:15:24;6,3
15:15:25;6,3
15:15:26;6,3
15:15:27;6,2
15:15:28;6,3
15:15:30;6,3
15:15:31;6,3
15:15:32;6,2
15:15:33;6,3
15:15:34;6,3
15:15:35;6,3
15:15:36;6,3
15:15:37;6,2
15:15:38;6,2
15:15:39;6,3
15:15:40;6,2
15:15:41;6,2
15:15:42;6,3
15:15:44;6,3
15:15:45;6,2
15:15:46;6,3
15:15:47;6,3
15:15:48;6,3
15:15:49;6,3
15:15:50;6,3
15:15:51;6,3
15:15:52;6,3
15:15:53;6,2
15:15:54;6,3
15:15:55;6,3
15:15:56;6,3
15:15:58;6,3
15:15:59;6,3
15:16:00;6,3
15:16:01;6,2
15:16:02;6,3
15:16:03;6,2
15:16:04;6,2
15:16:05;6,3
15:16:06;6,2
15:16:07;6,3
15:16:08;6,2
15:16:09;6,2
15:16:11;6,2
15:16:12;6,4
15:16:13;6,3
15:16:14;6,3
15:16:15;6,3
15:16:16;6,3
15:16:17;6,3
