Timestamp;Power_W
06:17:55;0,0
06:17:56;0,0
06:17:57;0,0
06:17:58;0,0
06:17:59;0,0
06:18:00;0,0
06:18:02;0,0
06:18:03;0,0
06:18:04;0,0
06:18:05;0,0
06:18:06;0,0
06:18:07;0,0
06:18:08;0,0
06:18:10;0,0
06:18:11;0,0
06:18:12;0,0
06:18:13;0,0
06:18:14;0,0
06:18:16;0,0
06:18:17;0,0
06:18:18;0,0
06:18:19;1,3
06:18:20;1,2
06:18:21;1,3
06:18:23;1,3
06:18:24;1,4
06:18:25;1,4
06:18:26;1,5
06:18:27;1,5
06:18:29;1,6
06:18:30;1,6
06:18:31;1,7
06:18:32;1,7
06:18:33;1,8
06:18:35;1,8
06:18:36;1,8
06:18:37;1,9
06:18:38;2,0
06:18:39;2,1
06:18:41;2,0
06:18:42;2,1
06:18:43;2,1
06:18:44;2,1
06:18:45;2,2
06:18:46;2,3
06:18:48;2,3
06:18:49;2,3
06:18:50;2,4
06:18:51;2,5
06:18:52;2,5
06:18:53;2,5
06:18:55;2,5
06:18:56;2,6
06:18:57;2,7
06:18:58;2,6
06:18:59;2,8
06:19:01;2,7
06:19:02;2,8
06:19:03;2,9
06:19:04;3,0
06:19:05;3,0
06:19:07;2,9
06:19:08;3,0
06:19:09;3,1
06:19:10;3,1
06:19:11;3,1
06:19:13;3,2
06:19:14;3,3
06:19:15;3,4
06:19:16;3,3
06:19:17;3,4
06:19:19;3,4
06:19:20;3,5
06:19:21;3,6
06:19:22;3,6
06:19:23;3,7
06:19:24;3,6
06:19:26;3,7
06:19:27;3,7
06:19:28;3,9
06:19:29;3,9
06:19:30;3,9
06:19:31;3,9
06:19:33;4,0
06:19:34;4,0
06:19:35;4,1
06:19:36;4,1
06:19:37;4,2
06:19:38;4,2
06:19:40;4,2
06:19:41;4,3
06:19:42;4,4
06:19:43;4,4
06:19:44;4,4
06:19:46;4,5
06:19:47;4,5
06:19:48;4,6
06:19:49;4,6
06:19:50;4,7
06:19:51;4,7
06:19:53;4,8
06:19:54;4,7
06:19:55;4,8
06:19:56;4,8
06:19:57;4,9
06:19:58;5,0
06:20:00;5,0
06:20:01;5,0
06:20:02;5,1
06:20:03;5,2
06:20:04;5,2
06:20:05;5,2
06:20:07;5,4
06:20:08;5,3
06:20:09;5,3
06:20:10;5,4
06:20:11;5,6
06:20:12;5,6
06:20:14;5,6
06:20:15;5,7
06:20:16;5,8
06:20:17;5,8
06:20:18;5,9
06:20:20;5,9
06:20:21;5,9
06:20:22;6,0
06:20:23;5,9
06:20:24;5,9
06:20:25;6,0
06:20:27;6,0
06:20:28;6,0
06:20:29;6,0
06:20:30;6,0
06:20:31;6,0
06:20:33;5,9
06:20:34;6,0
06:20:35;6,0
06:20:36;5,9
06:20:37;6,0
06:20:38;6,1
06:20:40;6,1
06:20:41;5,9
06:20:42;5,9
06:20:43;5,9
06:20:44;6,0
06:20:46;6,0
06:20:47;5,9
06:20:48;6,0
06:20:49;6,0
06:20:50;6,0
06:20:51;6,0
06:20:53;5,9
06:20:54;6,0
06:20:55;6,1
06:20:56;6,0
06:20:57;6,0
06:20:59;6,0
06:21:00;6,0
06:21:01;6,0
06:21:02;6,1
06:21:03;6,0
06:21:04;6,0
06:21:06;6,0
06:21:07;6,1
06:21:08;6,0
06:21:09;6,0
06:21:10;6,0
06:21:11;6,1
06:21:13;6,1
06:21:14;5,9
06:21:15;6,0
06:21:16;6,1
06:21:17;6,1
06:21:18;6,0
06:21:20;6,0
06:21:21;6,1
06:21:22;6,0
06:21:23;6,0
06:21:24;6,0
06:21:25;6,0
06:21:27;6,1
06:21:28;6,0
06:21:29;6,1
06:21:30;6,1
06:21:31;6,0
06:21:32;6,1
06:21:34;6,0
06:21:35;6,0
06:21:36;6,0
06:21:37;6,1
06:21:38;6,1
06:21:39;6,0
06:21:41;6,0
06:21:42;6,0
06:21:43;6,1
06:21:44;6,1
06:21:45;6,1
06:21:46;6,0
06:21:48;6,1
06:21:49;6,1
06:21:50;6,0
06:21:51;6,1
06:21:52;6,1
06:21:53;6,0
06:21:54;6,1
06:21:56;6,1
06:21:57;6,0
06:21:58;6,1
06:21:59;6,1
06:22:00;6,1
06:22:01;6,1
06:22:03;6,1
06:22:04;6,1
06:22:05;6,1
06:22:06;6,1
06:22:07;6,2
06:22:08;6,0
06:22:10;6,1
06:22:11;6,1
06:22:12;6,1
06:22:13;6,2
06:22:14;6,0
06:22:15;6,1
06:22:17;6,1
06:22:18;6,1
06:22:19;6,0
06:22:20;6,0
06:22:21;6,1
06:22:22;6,2
06:22:24;6,1
06:22:25;6,1
06:22:26;6,1
06:22:27;6,1
06:22:28;6,1
06:22:29;6,1
06:22:30;6,0
06:22:32;6,1
06:22:33;6,1
06:22:34;6,1
06:22:35;6,1
06:22:36;6,1
06:22:37;6,1
06:22:39;6,0
06:22:40;6,1
06:22:41;6,1
06:22:42;6,1
06:22:43;6,1
06:22:45;6,1
06:22:46;6,1
06:22:47;6,1
06:22:48;6,1
06:22:49;6,1
06:22:50;6,1
