Timestamp;Power_W
11:51:32;0,0
11:51:33;2,6
11:51:34;0,0
11:51:35;0,0
11:51:36;0,0
11:51:37;0,0
11:51:39;0,0
11:51:40;0,0
11:51:41;0,0
11:51:42;0,0
11:51:43;0,0
11:51:44;0,0
11:51:45;0,0
11:51:47;0,0
11:51:48;0,0
11:51:49;0,0
11:51:50;0,0
11:51:51;0,0
11:51:52;0,0
11:51:53;0,0
11:51:54;0,0
11:51:56;1,2
11:51:57;1,2
11:51:58;1,3
11:51:59;1,3
11:52:00;1,4
11:52:01;1,5
11:52:02;1,4
11:52:03;1,4
11:52:04;1,6
11:52:06;1,5
11:52:07;1,7
11:52:08;1,6
11:52:09;1,7
11:52:10;1,7
11:52:11;1,8
11:52:12;1,8
11:52:14;1,8
11:52:15;1,9
11:52:16;2,0
11:52:17;2,0
11:52:18;2,0
11:52:19;2,0
11:52:21;2,1
11:52:22;2,1
11:52:23;2,2
11:52:24;2,2
11:52:25;2,3
11:52:26;2,3
11:52:27;2,4
11:52:28;2,5
11:52:29;2,4
11:52:31;2,5
11:52:32;2,5
11:52:33;2,6
11:52:34;2,7
11:52:35;2,6
11:52:36;2,7
11:52:38;2,8
11:52:39;2,8
11:52:40;2,9
11:52:41;2,9
11:52:42;3,0
11:52:43;3,0
11:52:44;3,1
11:52:46;3,0
11:52:47;3,1
11:52:48;3,3
11:52:49;3,2
11:52:50;3,3
11:52:51;3,3
11:52:52;3,4
11:52:53;3,4
11:52:54;3,4
11:52:56;3,5
11:52:57;3,6
11:52:58;3,7
11:52:59;3,7
11:53:00;3,7
11:53:01;3,7
11:53:02;3,8
11:53:04;3,9
11:53:05;3,9
11:53:06;4,0
11:53:07;4,0
11:53:08;4,1
11:53:09;4,2
11:53:10;4,2
11:53:11;4,2
11:53:12;4,3
11:53:14;4,3
11:53:15;4,4
11:53:16;4,5
11:53:17;4,5
11:53:18;4,5
11:53:19;4,6
11:53:20;4,5
11:53:22;4,6
11:53:23;4,5
11:53:24;4,6
11:53:25;4,7
11:53:26;4,7
11:53:27;4,8
11:53:28;4,7
11:53:29;4,8
11:53:31;4,9
11:53:32;4,9
11:53:33;5,0
11:53:34;5,1
11:53:35;5,1
11:53:36;5,2
